vocab_id;word_type;german_word;english_translation;pronunciation_ipa;example_de;example_en;category;tags;frequency;level;difficulty;verb_stem;verb_type;past_participle;comparative;superlative;governs_case;usage_notes;cultural_note
V0441;verb;verbinden;to connect;[fɛɐ̯ˈbɪndn̩];Können Sie mich mit Herrn Meier verbinden?;Can you connect me with Mr. Meier?;Action Verbs;tech,work;72;16;3;verbind;irregular;verbunden;;;;;
V0442;verb;verbringen;to spend (time);[fɛɐ̯ˈbʁɪŋən];Wir verbringen das Wochenende am See.;We are spending the weekend at the lake.;Action Verbs;leisure,time;71;10;3;verbring;irregular;verbracht;;;;;
V0443;verb;vergessen;to forget;[fɛɐ̯ˈɡɛsn̩];Ich habe meine Schlüssel vergessen.;I forgot my keys.;Cognitive Verbs;daily;82;15;3;vergess/vergiss;irregular;vergessen;;;;Vowel change e->i.
V0444;verb;vergleichen;to compare;[fɛɐ̯ˈɡlaɪ̯çn̩];Man kann Äpfel nicht mit Birnen vergleichen.;You can't compare apples and oranges.;Cognitive Verbs;general;70;24;3;vergleich;irregular;verglichen;;;;;
V0445;verb;verheiratet sein;to be married;[fɛɐ̯ˈhaɪ̯ʁaːtət zaɪ̯n];Sind Sie verheiratet?;Are you married?;Positional Verbs;social,family;78;11;2;;;;;;;;Common phrase.
V0446;verb;verlassen;to leave, to abandon;[fɛɐ̯ˈlasn̩];Der Zug verlässt den Bahnhof.;The train is leaving the station.;Action Verbs;general;74;7;3;verlass/verläss;irregular;verlassen;;;;Vowel change a->ä.
V0447;verb;sich verlieben;to fall in love;[zɪç fɛɐ̯ˈliːbən];Ich habe mich in dich verliebt.;I have fallen in love with you.;Reflexive Verbs;feelings;73;11;2;verlieb;reflexive;verliebt;;;;`sich verlieben in` + Accusative.
V0448;verb;verpassen;to miss (a train, an opportunity);[fɛɐ̯ˈpasn̩];Ich habe den Bus verpasst.;I missed the bus.;Action Verbs;transport,daily;77;7;2;verpass;regular;verpasst;;;;;
V0449;verb;versprechen;to promise;[fɛɐ̯ˈʃpʁɛçn̩];Du hast es versprochen!;You promised!;Communication Verbs;social;76;15;3;versprech/versprich;irregular;versprochen;;;;Vowel change e->i.
V0450;verb;vorstellen (sich);to imagine;[ˈfoːɐ̯ˌʃtɛlən];Ich kann mir das nicht vorstellen.;I can't imagine that.;Reflexive Verbs;cognitive;75;25;2;stell...vor;reflexive;vorgestellt;;;;Dative reflexive: `sich (Dat) etwas vorstellen`.
V0451;verb;warnen;to warn;[ˈvaʁnən];Ich warne dich.;I'm warning you.;Communication Verbs;social;70;25;2;warn;regular;gewarnt;;;;;
V0452;verb;wechseln;to change, to exchange;[ˈvɛksl̩n];Ich möchte Geld wechseln.;I would like to exchange money.;Action Verbs;finance,general;74;9;2;wechsel;regular;gewechselt;;;;;
V0453;verb;wecken;to wake someone up;[ˈvɛkən];Kannst du mich morgen wecken?;Can you wake me up tomorrow?;Action Verbs;daily;73;14;2;weck;regular;geweckt;;;;Different from `aufwachen` (to wake up oneself).
V0454;verb;weh tun;to hurt, to ache;[ˈveː ˌtuːn];Mein Kopf tut weh.;My head hurts.;Separable Verbs;health;80;12;3;tu...weh;separable;wehgetan;;;;Takes a dative object: `Mir tut der Kopf weh.`
V00455;verb;widersprechen;to contradict;[viːdɐˈʃpʁɛçn̩];Ich muss Ihnen widersprechen.;I have to contradict you.;Communication Verbs;formal;68;15;3;widersprech/widersprich;irregular;widersprochen;;;;Takes a dative object.
V0456;verb;wissen;to know (a fact);[ˈvɪsn̩];Er weiß alles.;He knows everything.;Cognitive Verbs;common;95;15;4;weiß;irregular;gewusst;;;;`ich weiß, du weißt, er weiß`.
V0457;verb;wundern (sich);to wonder, be surprised;[ˈvʊndɐn];Ich wundere mich über nichts mehr.;I'm not surprised by anything anymore.;Reflexive Verbs;cognitive;72;25;2;wunder;reflexive;gewundert;;;;;
V0458;verb;wünschen;to wish;[ˈvʏnʃn̩];Ich wünsche dir alles Gute.;I wish you all the best.;Communication Verbs;social,events;77;27;2;wünsch;regular;gewünscht;;;;;
V0459;verb;zählen;to count;[ˈt͡sɛːlən];Er kann bis hundert zählen.;He can count to one hundred.;Action Verbs;math;76;10;2;zähl;regular;gezählt;;;;;
V0460;verb;zerstören;to destroy;[t͡sɛɐ̯ˈʃtøːʁən];Der Sturm hat das Haus zerstört.;The storm destroyed the house.;Action Verbs;negative;70;22;2;zerstör;regular;zerstört;;;;;
V0461;adjective;abhängig;dependent;[ˈapˌhɛŋɪç];Er ist finanziell von seinen Eltern abhängig.;He is financially dependent on his parents.;Adjectives (State);social,finance;65;16;1;;;;;;;`abhängig von` + Dative.
V0462;adjective;ähnlich;similar;[ˈɛːnlɪç];Wir haben ähnliche Interessen.;We have similar interests.;Adjectives (Quality);general;70;15;1;;;;;;;Takes a dative object: `Er ist seinem Bruder ähnlich.`
V0463;adjective;aktuell;current, up-to-date;[aktuˈɛl];Das sind die aktuellen Nachrichten.;That is the current news.;Adjectives (Time);media,work;72;16;1;;;;;;;
V0464;adjective;allgemein;general;[ˈalɡəˌmaɪ̯n];Das ist eine allgemeine Regel.;That is a general rule.;Adjectives (Type);general;71;2;1;;;;;;;
V0G465;adjective;angenehm;pleasant;[ˈanɡəˌneːm];Die Atmosphäre war sehr angenehm.;The atmosphere was very pleasant.;Adjectives (Feelings);social;70;11;1;;;;angenehmer;am angenehmsten;;
V0466;adjective;beruflich;professional, occupational;[bəˈʁuːflɪç];Ich bin beruflich viel unterwegs.;I travel a lot for work.;Adjectives (Type);work;68;16;1;;;;;;;
V0467;adjective;besonder;special, particular;[bəˈzɔndɐ];Das ist ein besonderer Tag für mich.;That is a special day for me.;Adjectives (Quality);common;75;27;1;;;;;;;Often used as an adverb `besonders` (especially).
V0468;adjective;bestimmt;certain, specific;[bəˈʃtɪmt];Ich suche ein bestimmtes Buch.;I'm looking for a specific book.;Adjectives (Quality);common;74;8;1;;;;;;;Also an adverb `bestimmt` (definitely).
V0469;adjective;deutlich;clear, distinct;[ˈdɔɪ̯tlɪç];Sprechen Sie bitte deutlich!;Please speak clearly!;Adjectives (Quality);communication;73;1;1;;;;deutlicher;am deutlichsten;;
V0470;adjective;direkt;direct;[diˈʁɛkt];Es gibt eine direkte Verbindung.;There is a direct connection.;Adjectives (Type);general;72;7;1;;;;;;;
V0471;adjective;dringend;urgent;[ˈdʁɪŋənt];Ich muss dringend mit dir sprechen.;I need to speak with you urgently.;Adjectives (State);work,health;71;13;1;;;;;;;
V0472;adjective;echt;real, genuine;[ɛçt];Ist der Ring echt?;Is the ring real?;Adjectives (Quality);common;75;9;1;;;;;;;Also an adverb/particle `echt?` (really?).
V0473;adjective;ehemalig;former, previous;[ˈeːəˌmaːlɪç];Das ist der ehemalige Bürgermeister.;That is the former mayor.;Adjectives (Time);formal;65;25;1;;;;;;;
V0474;adjective;eigen;own;[ˈaɪ̯ɡən];Ich habe mein eigenes Zimmer.;I have my own room.;Adjectives (Possession);common;78;5;1;;;;;;;
V00475;adjective;eigentlich;actual, actually;[ˈaɪ̯ɡəntlɪç];Was willst du eigentlich?;What do you actually want?;Adjectives (Modality);spoken;80;7;1;;;;;;;Very common as a discourse particle.
V0476;adjective;eindeutig;unambiguous, clear;[ˈaɪ̯nˌdɔɪ̯tɪç];Das Ergebnis ist eindeutig.;The result is clear.;Adjectives (Quality);formal;68;15;1;;;;;;;
V0477;adjective;einzig;only, single;[ˈaɪ̯nt͡sɪç];Er war der einzige Gast.;He was the only guest.;Adjectives (Quantity);common;70;12;1;;;;;;;
V0478;adjective;enorm;enormous;[eˈnɔʁm];Der Druck ist enorm.;The pressure is enormous.;Adjectives (Size);general;69;16;1;;;;;;;
V0479;adjective;erfolgreich;successful;[ɛɐ̯ˈfɔlkʁaɪ̯ç];Sie ist eine erfolgreiche Managerin.;She is a successful manager.;Adjectives (Quality);work;72;16;1;;;;erfolgreicher;am erfolgreichsten;;
V0480;adjective;erwachsen;adult, grown-up;[ɛɐ̯ˈvaksən];Er ist schon erwachsen.;He is already a grown-up.;Adjectives (Age);social;75;11;1;;;;;;;
V0481;adjective;extra;extra;[ˈɛkstʁa];Möchten Sie eine Extra-Portion?;Would you like an extra portion?;Adjectives (Quantity);food,shopping;70;6;1;;;;;;;
V0482;adjective;fähig;able, capable;[ˈfɛːɪç];Er ist fähig, das Problem zu lösen.;He is capable of solving the problem.;Adjectives (Quality);formal;68;25;1;;;;;;;
V0483;adjective;fair;fair;[fɛːɐ̯];Das ist keine faire Entscheidung.;That is not a fair decision.;Adjectives (Quality);social;72;25;1;;;;fairer;am fairsten;;
V0484;adjective;fantastisch;fantastic;[fanˈtastɪʃ];Das Konzert war fantastisch.;The concert was fantastic.;Adjectives (Quality);leisure;75;26;1;;;;;;;
V0485;adjective;fest;firm, fixed;[fɛst];Wir haben einen festen Plan.;We have a firm plan.;Adjectives (State);general;74;29;1;;;;fester;am festesten;;
V0486;adjective;flach;flat, shallow;[flax];Die Landschaft ist sehr flach.;The landscape is very flat.;Adjectives (Shape);nature,geography;70;22;1;;;;flacher;am flachsten;;
V0487;adjective;flexibel;flexible;[flɛˈksiːbl̩];Ich bin zeitlich flexibel.;I am flexible with my time.;Adjectives (Quality);work;73;16;1;;;;;;;
V0488;adjective;folgend;following;[ˈfɔlɡənt];Bitte beantworten Sie folgende Fragen.;Please answer the following questions.;Adjectives (Order);formal,learning;72;9;1;;;;;;;
V0489;adjective;freiwillig;voluntary;[ˈfʁaɪ̯ˌvɪlɪç];Die Arbeit ist freiwillig.;The work is voluntary.;Adjectives (Type);social;69;16;1;;;;;;;
V0490;adjective;freundlich;friendly;[ˈfʁɔɪ̯ntlɪç];Die Leute hier sind sehr freundlich.;The people here are very friendly.;Adjectives (Quality);social;80;3;1;;;;freundlicher;am freundlichsten;;
V0491;adjective;fröhlich;cheerful, happy;[ˈfʁøːlɪç];Sie hat ein fröhliches Wesen.;She has a cheerful nature.;Adjectives (Feelings);feelings;75;11;1;;;;fröhlicher;am fröhlichsten;;
V0492;adjective;furchtbar;terrible, awful;[ˈfʊʁçtbaːɐ̯];Das Wetter ist furchtbar.;The weather is awful.;Adjectives (Quality);negative;70;22;1;;;;;;;
V0493;adjective;gemeinsam;common, together;[ɡəˈmaɪ̯nzaːm];Wir haben gemeinsame Interessen.;We have common interests.;Adjectives (Type);social;74;25;1;;;;;;;
V0494;adjective;genug;enough;[ɡəˈnuːk];Ich habe genug Geld.;I have enough money.;Adverbs (Quantity);common;78;9;1;;;;;;;Used as an adverb.
V0495;adjective;gering;low, small, slight;[ɡəˈʁɪŋ];Das Risiko ist gering.;The risk is low.;Adjectives (Quantity);formal;68;25;1;;;;geringer;am geringsten;;
V0496;adjective;gesamt;total, entire;[ɡəˈzamt];Die gesamte Mannschaft hat gut gespielt.;The entire team played well.;Adjectives (Quantity);general;72;26;1;;;;;;;
V0497;adjective;geschäftlich;business-related;[ɡəˈʃɛftlɪç];Ich bin geschäftlich in der Stadt.;I am in the city on business.;Adjectives (Type);work;71;16;1;;;;;;;
V0498;adjective;gewiss;certain, sure;[ɡəˈvɪs];Ich bin mir da nicht so gewiss.;I'm not so sure about that.;Adjectives (State);formal;69;25;1;;;;;;;
V0499;adjective;gewöhnlich;usual, common;[ɡəˈvøːnlɪç];Das ist ein ganz gewöhnlicher Tag.;That's a completely ordinary day.;Adjectives (Quality);common;70;1;1;;;;gewöhnlicher;am gewöhnlichsten;;
V0500;adjective;glatt;smooth, slippery;[ɡlat];Die Straße ist glatt.;The street is slippery.;Adjectives (State);weather,appearance;73;22;1;;;;glatter;am glattesten;;
V0501;adjective;herrlich;wonderful, glorious;[ˈhɛʁlɪç];Der Blick auf die Berge ist herrlich.;The view of the mountains is glorious.;Adjectives (Quality);positive,leisure;68;22;1;;;;herrlicher;am herrlichsten;;
V0502;adjective;hervorragend;excellent, outstanding;[hɛɐ̯ˈfoːɐ̯ˌʁaːɡənt];Sie hat eine hervorragende Arbeit geleistet.;She did an outstanding job.;Adjectives (Quality);positive,work;65;16;2;;;;;;;
V00503;adjective;ideal;ideal;[ideˈaːl];Das ist die ideale Lösung.;That is the ideal solution.;Adjectives (Quality);positive;67;25;1;;;;;;;
V0504;adjective;intensiv;intensive;[ɪntɛnˈziːf];Wir hatten ein intensives Gespräch.;We had an intensive conversation.;Adjectives (Quality);general;66;15;1;;;;;;;
V0505;adjective;jährlich;yearly, annual;[ˈjɛːɐ̯lɪç];Das Festival findet jährlich statt.;The festival takes place annually.;Adjectives (Time);events;68;8;1;;;;;;;
V0506;adjective;klassisch;classic, classical;[ˈklasɪʃ];Ich höre gern klassische Musik.;I like listening to classical music.;Adjectives (Type);art,music;67;26;1;;;;;;;
V0507;adjective;komplett;complete, completely;[kɔmˈplɛt];Die Serie ist jetzt komplett.;The series is now complete.;Adjectives (State);general;69;15;1;;;;;;;
V0508;adjective;kompliziert;complicated;[kɔmpliˈt͡siːɐ̯t];Die Situation ist kompliziert.;The situation is complicated.;Adjectives (Difficulty);general;70;15;1;;;;komplizierter;am kompliziertesten;;
V0509;adjective;konkret;concrete, specific;[kɔŋˈkʁeːt];Haben Sie einen konkreten Plan?;Do you have a specific plan?;Adjectives (Type);work,communication;68;29;1;;;;;;;
V0510;adjective;kostenlos;free of charge;[ˈkɔstn̩ˌloːs];Der Eintritt ist kostenlos.;The admission is free.;Adjectives (Price);shopping,events;75;9;1;;;;;;;
V0511;adjective;kreativ;creative;[kʁeaˈtiːf];Sie ist eine sehr kreative Person.;She is a very creative person.;Adjectives (Quality);art,work;70;23;1;;;;kreativer;am kreativsten;;
V0512;adjective;kritisch;critical;[ˈkʁiːtɪʃ];Er ist sehr kritisch.;He is very critical.;Adjectives (Quality);work,social;67;16;1;;;;;;;
V0513;adjective;kulturell;cultural;[kʊltuˈʁɛl];Das ist ein kulturelles Ereignis.;That is a cultural event.;Adjectives (Type);art,society;66;26;1;;;;;;;
V0514;adjective;lebendig;lively, alive;[leˈbɛndɪç];Die Stadt ist sehr lebendig.;The city is very lively.;Adjectives (State);general,social;69;7;1;;;;;;;
V0515;adjective;legal;legal;[leˈɡaːl];Was wir tun, ist legal.;What we are doing is legal.;Adjectives (State);society;68;25;1;;;;;;;
V0516;adjective;lokal;local;[loˈkaːl];Ich kaufe gern lokale Produkte.;I like to buy local products.;Adjectives (Type);food,society;70;6;1;;;;;;;
V0517;adjective;maximal;maximum;[maksiˈmaːl];Die maximale Geschwindigkeit beträgt 120 km/h.;The maximum speed is 120 km/h.;Adjectives (Quantity);general;67;18;1;;;;;;;
V0518;adjective;menschlich;human;[ˈmɛnʃlɪç];Fehler zu machen ist menschlich.;To make mistakes is human.;Adjectives (Type);social;69;11;1;;;;;;;
V0519;adjective;mindestens;at least;[ˈmɪndəstn̩s];Du musst mindestens 8 Stunden schlafen.;You have to sleep at least 8 hours.;Adverbs (Quantity);common;75;9;1;;;;;;;Functions as an adverb.
V0520;adjective;minimal;minimal;[miniˈmaːl];Der Aufwand ist minimal.;The effort is minimal.;Adjectives (Quantity);general;66;16;1;;;;;;;
V0521;adjective;mobil;mobile;[moˈbiːl];Mit dem Auto ist man mobil.;With a car, you are mobile.;Adjectives (State);transport;68;18;1;;;;;;;
V0522;adjective;modern;modern;[moˈdɛʁn];Die Wohnung ist sehr modern eingerichtet.;The apartment is furnished very modernly.;Adjectives (Style);home,art;72;5;1;;;;moderner;am modernsten;;
V0523;adjective;mutig;brave, courageous;[ˈmuːtɪç];Das war eine mutige Entscheidung.;That was a brave decision.;Adjectives (Quality);social;70;25;1;;;;mutiger;am mutigsten;;
V0524;adjective;negativ;negative;[ˈneːɡatiːf];Ich habe ein negatives Ergebnis bekommen.;I received a negative result.;Adjectives (Quality);general;69;13;1;;;;;;;
V0525;adjective;nervös;nervous;[nɛʁˈvøːs];Vor der Prüfung bin ich immer nervös.;Before an exam I am always nervous.;Adjectives (Feelings);feelings;73;9;1;;;;nervöser;am nervösesten;;
V0526;adjective;nett;nice, kind;[nɛt];Deine Nachbarn sind sehr nett.;Your neighbors are very nice.;Adjectives (Quality);social;80;3;1;;;;netter;am nettesten;;
V0527;adjective;neugierig;curious;[ˈnɔɪ̯ˌɡiːʁɪç];Kinder sind von Natur aus neugierig.;Children are curious by nature.;Adjectives (Quality);social;71;4;1;;;;;;;
V0528;adjective;normal;normal;[nɔʁˈmaːl];Das ist ein ganz normaler Tag.;That is a completely normal day.;Adjectives (Quality);common;75;1;1;;;;;;;
V0529;adjective;notwendig;necessary;[ˈnoːtˌvɛndɪç];Ist das wirklich notwendig?;Is that really necessary?;Adjectives (State);general;72;25;1;;;;;;;
V0530;adjective;nützlich;useful;[ˈnʏt͡slɪç];Das ist eine sehr nützliche App.;That is a very useful app.;Adjectives (Quality);tech,general;74;10;1;;;;nützlicher;am nützlichsten;;
V0531;adjective;offiziell;official;[ɔfiˈt͡si̯ɛl];Das ist die offizielle Webseite.;That is the official website.;Adjectives (Type);formal,work;70;1;1;;;;;;;
V0532;adjective;offensichtlich;obvious;[ˈɔfn̩ˌzɪçtlɪç];Der Fehler ist offensichtlich.;The mistake is obvious.;Adjectives (Quality);general;68;15;1;;;;;;;
V0533;adjective;optimistisch;optimistic;[ɔptiˈmɪstɪʃ];Ich bin optimistisch, dass wir das schaffen.;I am optimistic that we can do it.;Adjectives (Feelings);feelings;67;25;1;;;;;;;
V0534;adjective;original;original;[oʁiɡiˈnaːl];Ist das ein Original oder eine Kopie?;Is that an original or a copy?;Adjectives (Type);art,general;69;23;1;;;;;;;
V0535;adjective;perfekt;perfect;[pɛʁˈfɛkt];Dein Deutsch ist fast perfekt.;Your German is almost perfect.;Adjectives (Quality);positive;76;29;1;;;;;;;
V0536;adjective;pessimistisch;pessimistic;[pɛsiˈmɪstɪʃ];Sei nicht so pessimistisch!;Don't be so pessimistic!;Adjectives (Feelings);feelings;66;25;1;;;;;;;
V0537;adjective;plötzlich;sudden;[ˈplœt͡slɪç];Plötzlich fing es an zu regnen.;Suddenly it started to rain.;Adverbs (Time);general;70;22;1;;;;;;;More common as an adverb.
V0538;adjective;politisch;political;[poˈliːtɪʃ];Das ist ein politisches Thema.;That is a political topic.;Adjectives (Type);politics,society;68;25;1;;;;;;;
V0539;adjective;positiv;positive;[ˈpoːzitiːf];Denk positiv!;Think positive!;Adjectives (Quality);positive;72;25;1;;;;;;;
V0540;adjective;praktisch;practical;[ˈpʁaktɪʃ];Das ist eine sehr praktische Lösung.;That is a very practical solution.;Adjectives (Quality);general;74;25;1;;;;;;;
V0541;adjective;preiswert;good value, inexpensive;[ˈpʁaɪ̯sˌveːɐ̯t];Das Essen hier ist sehr preiswert.;The food here is good value.;Adjectives (Price);shopping,food;73;9;1;;;;;;;More positive connotation than 'billig'.
V0542;adjective;professionell;professional;[pʁofɛsi̯oˈnɛl];Er arbeitet sehr professionell.;He works very professionally.;Adjectives (Quality);work;71;16;1;;;;;;;
V0543;adjective;pünktlich;punctual, on time;[ˈpʏŋktlɪç];Der Zug ist pünktlich.;The train is on time.;Adjectives (Time);daily;79;7;1;;;;pünktlicher;am pünktlichsten;;Punctuality is a highly valued trait in German culture.
V0544;adjective;realistisch;realistic;[ʁeaˈlɪstɪʃ];Sei realistisch!;Be realistic!;Adjectives (Quality);general;70;25;1;;;;;;;
V0545;adjective;regelmäßig;regular, regularly;[ˈʁeːɡl̩ˌmɛːsɪç];Ich gehe regelmäßig ins Fitnessstudio.;I go to the gym regularly.;Adjectives (Frequency);daily;72;26;1;;;;;;;
V0546;adjective;reich;rich, wealthy;[ʁaɪ̯ç];Er ist ein reicher Mann.;He is a rich man.;Adjectives (State);finance;69;16;1;;;;reicher;am reichsten;;
V0547;adjective;arm;poor;[aʁm];Sie kommen aus einer armen Familie.;They come from a poor family.;Adjectives (State);finance;68;16;1;;;;ärmer;am ärmsten;;Also means 'arm' (`der Arm`).
V0548;adjective;ruhig;quiet, calm;[ˈʁuːɪç];Bitte sei ruhig!;Please be quiet!;Adjectives (State);general;77;11;1;;;;ruhiger;am ruhigsten;;
V0549;adjective;rund;round;[ʁʊnt];Der Tisch ist rund.;The table is round.;Adjectives (Shape);shape;73;3;1;;;;;;;
V0550;adjective;scharf;sharp, spicy;[ʃaʁf];Das Messer ist scharf.;The knife is sharp.;Adjectives (Quality);food,objects;74;6;1;;;;schärfer;am schärfsten;;Also used for spicy food.
V0551;adjective;schlank;slim, slender;[ʃlaŋk];Sie ist groß und schlank.;She is tall and slim.;Adjectives (Appearance);appearance;71;11;1;;;;;;;
V0552;adjective;schmal;narrow;[ʃmaːl];Der Weg ist sehr schmal.;The path is very narrow.;Adjectives (Size);general;70;9;1;;;;schmaler;am schmalsten;;
V0553;adjective;selbstverständlich;of course, self-evident;[ˈzɛlpstfɛɐ̯ˌʃtɛntlɪç];Selbstverständlich helfe ich dir.;Of course I will help you.;Adjectives (Modality);spoken;68;13;2;;;;;;;
V0554;adjective;selten;rare, seldom;[ˈzɛltn̩];Ich sehe ihn nur noch selten.;I only see him seldomly.;Adjectives (Frequency);frequency;72;16;1;;;;seltener;am seltensten;;
V0555;adjective;seriös;serious, reputable;[zeʁiˈøːs];Das ist eine seriöse Firma.;That is a reputable company.;Adjectives (Quality);work;67;16;1;;;;;;;
V0556;adjective;sofort;immediately;[zoˈfɔʁt];Kommen Sie bitte sofort!;Please come immediately!;Adverbs (Time);urgent;79;19;1;;;;;;;
V0557;adjective;sozial;social;[zoˈt͡si̯aːl];Der Mensch ist ein soziales Wesen.;The human is a social being.;Adjectives (Type);society;71;25;1;;;;;;;
V0558;adjective;spannend;exciting, thrilling;[ˈʃpanənt];Das Buch ist sehr spannend.;The book is very exciting.;Adjectives (Quality);leisure,media;76;8;1;;;;spannender;am spannendsten;;
V0559;adjective;speziell;special, specific;[ʃpeˈt͡si̯ɛl];Haben Sie einen speziellen Wunsch?;Do you have a special wish?;Adjectives (Type);general;73;25;1;;;;;;;
V0560;adjective;sportlich;sporty, athletic;[ˈʃpɔʁtlɪç];Er ist sehr sportlich.;He is very athletic.;Adjectives (Quality);sports,leisure;75;26;1;;;;;;;
V0561;adjective;staatlich;state-owned, public;[ˈʃtaːtlɪç];Das ist eine staatliche Schule.;That is a public school.;Adjectives (Type);society,politics;69;9;1;;;;;;;
V0562;adjective;stolz;proud;[ʃtɔlt͡s];Ich bin stolz auf dich.;I am proud of you.;Adjectives (Feelings);feelings;72;25;1;;;;stolzer;am stolzesten;;
V0563;adjective;streng;strict;[ʃtʁɛŋ];Mein Lehrer ist sehr streng.;My teacher is very strict.;Adjectives (Quality);work,learning;70;9;1;;;;strenger;am strengsten;;
V0564;adjective;sympathisch;likeable, pleasant;[zʏmˈpaːtɪʃ];Ich finde sie sehr sympathisch.;I find her very likeable.;Adjectives (Quality);social;77;11;1;;;;;;;
V0565;adjective;täglich;daily;[ˈtɛːklɪç];Ich lese täglich die Zeitung.;I read the newspaper daily.;Adjectives (Frequency);daily;78;1;1;;;;;;;
V0566;adjective;tatsächlich;indeed, actually;[ˈtaːtˌzɛçlɪç];Er hat tatsächlich gewonnen.;He actually won.;Adverbs (Modality);spoken;71;25;2;;;;;;;
V0567;adjective;technisch;technical;[ˈtɛçnɪʃ];Das ist ein technisches Problem.;That is a technical problem.;Adjectives (Type);tech,work;70;10;1;;;;;;;
V0568;adjective;traditionell;traditional;[tʁadit͡si̯oˈnɛl];Das ist ein traditionelles deutsches Gericht.;That is a traditional German dish.;Adjectives (Style);food,society;73;6;1;;;;;;;
V0569;adjective;typisch;typical;[ˈtyːpɪʃ];Das ist typisch für ihn.;That is typical for him.;Adjectives (Quality);general;75;15;1;;;;;;;
V0570;adjective;unbedingt;absolutely, definitely;[ˈʊnbədɪŋt];Du musst unbedingt diesen Film sehen.;You absolutely must see this movie.;Adverbs (Modality);spoken;76;10;2;;;;;;;
V0571;adjective;unabhängig;independent;[ˈʊnʔapˌhɛŋɪç];Sie ist finanziell unabhängig.;She is financially independent.;Adjectives (State);social,finance;69;16;1;;;;;;;
V0572;adjective;unbekannt;unknown;[ˈʊnbəˌkant];Der Absender ist unbekannt.;The sender is unknown.;Adjectives (State);general;68;15;1;;;;;;;
V0573;adjective;unglaublich;unbelievable, incredible;[ʊnˈɡlaʊ̯plɪç];Das ist eine unglaubliche Geschichte.;That is an unbelievable story.;Adjectives (Quality);positive,negative;72;25;1;;;;;;;
V0574;adjective;ungewöhnlich;unusual;[ˈʊnɡəˌvøːnlɪç];Das ist sehr ungewöhnlich.;That is very unusual.;Adjectives (Quality);general;70;15;1;;;;;;;
V0575;adjective;unterwegs;on the way, underway;[ʊntɐˈveːks];Ich bin gerade unterwegs.;I'm on my way right now.;Adverbs (Place);daily;77;28;2;;;;;;;
V0576;adjective;verantwortlich;responsible;[fɛɐ̯ˈʔantvɔʁtlɪç];Wer ist dafür verantwortlich?;Who is responsible for that?;Adjectives (State);work,society;71;16;1;;;;;;;
V0577;adjective;verboten;forbidden;[fɛɐ̯ˈboːtn̩];Hier ist Rauchen verboten.;Smoking is forbidden here.;Adjectives (State);rules;76;18;1;;;;;;;
V0578;adjective;verschieden;different, various;[fɛɐ̯ˈʃiːdn̩];Wir haben verschiedene Meinungen.;We have different opinions.;Adjectives (Quality);general;75;15;1;;;;;;;
V0579;adjective;verrückt;crazy;[fɛˈʁʏkt];Bist du verrückt?;Are you crazy?;Adjectives (Quality);negative,social;74;25;1;;;;;;;
V0580;adjective;vorsichtig;careful, cautious;[ˈfoːɐ̯ˌzɪçtɪç];Sei vorsichtig!;Be careful!;Adjectives (Quality);general;73;19;1;;;;;;;
V0581;adjective;wahr;true;[vaːɐ̯];Ist das wahr?;Is that true?;Adjectives (State);communication;72;11;1;;;;;;;
V0582;adjective;wahrscheinlich;probable, probably;[vaːɐ̯ˈʃaɪ̯nlɪç];Wahrscheinlich kommt er später.;He'll probably come later.;Adverbs (Modality);spoken;71;21;2;;;;;;;
V0583;adjective;weich;soft;[vaɪ̯ç];Das Kissen ist sehr weich.;The pillow is very soft.;Adjectives (Quality);home,materials;70;5;1;;;;weicher;am weichsten;;
V0584;adjective;wertvoll;valuable;[ˈveːɐ̯tˌfɔl];Das ist ein sehr wertvolles Buch.;That is a very valuable book.;Adjectives (Quality);finance,art;69;8;1;;;;;;;
V0585;adjective;wild;wild;[vɪlt];Im Wald leben wilde Tiere.;Wild animals live in the forest.;Adjectives (State);nature;68;22;1;;;;wilder;am wildesten;;
V00586;adjective;wirklich;real, really;[ˈvɪʁklɪç];Ist das wirklich passiert?;Did that really happen?;Adverbs (Modality);spoken;77;25;1;;;;;;;
V0587;adjective;wunderbar;wonderful;[ˈvʊndɐbaːɐ̯];Die Aussicht ist wunderbar.;The view is wonderful.;Adjectives (Quality);positive;76;22;1;;;;;;;
V0588;adjective;zufrieden;satisfied, content;[t͡suˈfʁiːdn̩];Bist du mit deiner Arbeit zufrieden?;Are you satisfied with your work?;Adjectives (Feelings);feelings,work;75;16;1;;;;;;;
V0589;adjective;zuständig;responsible, in charge;[ˈt͡suːˌʃtɛndɪç];Wer ist hier zuständig?;Who is in charge here?;Adjectives (State);work,formal;70;16;1;;;;;;;
V0590;verb;anbieten;to offer;[ˈanˌbiːtn̩];Er hat mir einen Job angeboten.;He offered me a job.;Separable Verbs;work,social;70;22;3;biet...an;separable;angeboten;;;;;
V0591;verb;ändern;to change;[ˈɛndɐn];Das ändert alles!;That changes everything!;Action Verbs;general;75;25;2;änder;regular;geändert;;;;;
V0592;verb;atmen;to breathe;[ˈaːtmən];Vergiss nicht zu atmen.;Don't forget to breathe.;Action Verbs;health;69;12;2;atm;regular;geatmet;;;;;
